type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	vntype	haslength
PhysicalObject	2016-04-30 15:24:53.0	CC0		http://www.vertnet.org/resources/norms.html	Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:216244?seid=289387. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2015-10-27)	http://arctos.database.museum/guid/MVZ:Mamm:216244	urn:lsid:biocol.org:col:34777	urn:lsid:biocol.org:col:34904		MVZ	Mammal specimens		PreservedSpecimen			weight=192.00 g; sex=female ; reproductive data=nulliparous ; total length=269 mm; tail length=72 mm; hind foot with claw=45 mm; ear from notch=16 mm	http://arctos.database.museum/guid/MVZ:Mamm:216244?seid=289387	216244	22329	Collector(s): James L. Patton	1	female						skull; tissue (95% ethanol); DNA (frozen); study skin; DNA (frozen)						collector number=22329		http://arctos.database.museum/guid/MVZ:Mamm:216244					<i>Urocitellus beldingi beldingi</i> (accepted ID) identified by James L. Patton on 2009-10-29; method: taxonomic revision Remark: following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.<br><i>Spermophilus beldingi beldingi</i> identified by James L. Patton on 2005-07-25; method: field					2005-07-25		206	206	2005	07	25	25-Jul-2005								North America, United States, California, Tuolumne County	North America				United States		California	Tuolumne County		Upper Return Creek, Virginia Canyon, Yosemite National Park	Upper Return Creek, Virginia Canyon, Yosemite National Park, Tuolumne Co., California	3013.8624	3013.8624							Christopher J. Conroy	elevation determined by GPS	38.06129	-119.33899	World Geodetic System 1984			38.06129/-119.33899			decimal degrees				Christopher J. Conroy	2005-10-07	not recorded	not recorded	unverified																					A		James L. Patton	2009-10-29		taxonomic revision	following Helgen, K. M., F. R. Cole, L. E. Helgen, and D. E. Wilson. 2009. Generic revision in the Holarctic ground squirrel genus Spermophilus. Journal of Mammalogy 90:270-305.			Urocitellus beldingi beldingi					Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Sciurinae;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi	beldingi					ICZN			269	total length	0	192.0	0		female		Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2015-10-27)	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	ondatra@berkeley.edu	Chris Conroy	2015-10-27	2016-08-12	no migrator	0	1	0	0	specimen	1
PhysicalObject		CC-BY-NC			National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Record ID: http://n2t.net/ark:/65665/319d24392-f507-4c53-9ad0-11aaa3f5962b. Source: http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca (source published on 2015-01-26)	http://portal.vertnet.org/o/usnm/mammals?id=http-n2t-net-ark-65665-319d24392-f507-4c53-9ad0-11aaa3f5962b				USNM	Mammals		PreservedSpecimen				http://n2t.net/ark:/65665/319d24392-f507-4c53-9ad0-11aaa3f5962b	398293.7049238	1558	L. Heaney	1	female						Skin; Skull; Skeleton				Genbank:				398293										1975-07-05		186	186	1975	7	5	5 Jul 1975								North America, United States, Nevada, Elko County	North America				United States		Nevada	Elko County		Lamoille, 1 Mi S, 95 Mi W		1783										40.72	-115.48	not recorded				40 43 -- N	115 29 -- W	Degrees Minutes Seconds																																						Urocitellus beldingi creber					Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi	creber	subspecies													Female		National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Source: http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca (source published on 2015-01-26)	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2015-01-26	2016-08-12	no migrator	0	0	0	0	specimen	0
PhysicalObject		CC-BY-NC			National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Record ID: http://n2t.net/ark:/65665/3c57172d5-d04a-4cc1-9839-af9947e4350b. Source: http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca (source published on 2015-01-26)	http://portal.vertnet.org/o/usnm/mammals?id=http-n2t-net-ark-65665-3c57172d5-d04a-4cc1-9839-af9947e4350b				USNM	Mammals		PreservedSpecimen				http://n2t.net/ark:/65665/3c57172d5-d04a-4cc1-9839-af9947e4350b	398300.7049245	1559	L. Heaney	1	female						Skull; Skeleton				Genbank:				398300										1975-07-08		189	189	1975	7	8	8 Jul 1975								North America, United States, California, Modoc County	North America				United States		California	Modoc County		Canby, 1.5 Mi S, 1.5 Mi W		1317										41.45	-120.95	not recorded				41 27 -- N	120 57 -- W	Degrees Minutes Seconds																																						Urocitellus beldingi oregonus					Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Rodentia, Sciuromorpha, Sciuridae, Xerinae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi	oregonus	subspecies													Female		National Museum of Natural History, Smithsonian Institution. NMNH Mammals. Source: http://collections.mnh.si.edu/ipt/resource.do?r=nmnhdwca (source published on 2015-01-26)	5df38344-b821-49c2-8174-cf0f29f4df0d-Mammals	bc092ff0-02e4-11dc-991f-b8a03c50a862	orrellt@si.edu	Thomas Orrell	2015-01-26	2016-08-12	no migrator	0	0	0	0	specimen	0
PhysicalObject	2016-03-03T11:16:03.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum. Record ID: urn:uuid:1f4d61b1-e7de-42ff-ac82-42315cd3afa7. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_mam (source published on 2015-10-09)	http://collections.peabody.yale.edu/search/Record/YPM-MAM-004334				YPM	VZ		PreservedSpecimen			{ "solr_long_lat": "-115.5167,41.6167" }	urn:uuid:1f4d61b1-e7de-42ff-ac82-42315cd3afa7	YPM MAM 004334			1							skin, round; skeleton (skull only)			|				number 4334; lot count 1						Urocitellus beldingi oregonus|Spermophilus beldingi creber				I-785	1982-06-11		162	162	1982	6	11	1982-06-11								North America; USA; Nevada; Elko County; Charleston	North America				USA		Nevada	Elko County	Charleston	Bruneau River, 4 miles s of Charleston		1829	1829	6000-6000 ft								41.6167	-115.5167	not recorded																																												Urocitellus beldingi oregonus					Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia; Sciuromorpha; Sciurida; Sciuridae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi	oregonus	Subspecies		(Merriam, 1898)	Belding's Ground Squirrel; chipmunks; squirrels; rodents; mammals; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_mam (source published on 2015-10-09)	854f602e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2015-10-09	2016-08-11	no migrator	0	0	0	0	specimen	0
PhysicalObject	2016-03-03T11:16:03.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum. Record ID: urn:uuid:6e433551-1ba0-4008-92a3-a9ca54e9e2b1. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_mam (source published on 2015-10-09)	http://collections.peabody.yale.edu/search/Record/YPM-MAM-004333				YPM	VZ		PreservedSpecimen			{ "solr_long_lat": "-115.4000,40.6500" }	urn:uuid:6e433551-1ba0-4008-92a3-a9ca54e9e2b1	YPM MAM 004333			1	female						skin, round; skeleton (skull only)			|				number 4333; lot count 1						Urocitellus beldingi oregonus|Spermophilus beldingi creber				I-768	1982-06-11		162	162	1982	6	11	1982-06-11								North America; USA; Nevada; Elko County; Ruby Mountains	North America				USA		Nevada	Elko County	Ruby Mountains	Lamoille Canyon, Thomas Canyon Forest Camp		2316	2316	7600-7600 ft								40.6500	-115.4000	not recorded																																												Urocitellus beldingi oregonus					Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Anagalida-Simplicidentata; Rodentia; Sciuromorpha; Sciurida; Sciuridae	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi	oregonus	Subspecies		(Merriam, 1898)	Belding's Ground Squirrel; chipmunks; squirrels; rodents; mammals; vertebrates; chordates; animals	ICZN									female		Yale Peabody Museum. Vertebrate Zoology Division - Mammalogy, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_mam (source published on 2015-10-09)	854f602e-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2015-10-09	2016-08-11	no migrator	0	0	0	0	specimen	0
PhysicalObject	2015-02-24	CC0		http://vertnet.org/resources/norms.html	California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Record ID: urn:catalog:CSUC:Mammals:4583. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	http://portal.vertnet.org/o/csuc/mammals?id=urn-catalog-csuc-mammals-4583				CSUC	Mammals		PreservedSpecimen			{"totalLengthInMM":"241", "tailLengthInMM":"50", "hindfootLengthInMM":"36", "earLengthInMM":"13" }	urn:catalog:CSUC:Mammals:4583	4583		Stamm		female					present	skin | skull																		1975-09-14		257	257	1975	9	14	9/14/1975								| USA | CA | Tehema |  |  |  |	North America				United States	US	California	Tehama			USA | CA | Tehema | Junc of Hwy 32 & 36																																																									Spermophilus beldingi oregonus					Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beldingi	oregonus	subspecies			Belding's Ground Squirrel	ICZN			241	total length	0				female		California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf	rbogiatto@csuchico.edu	Raymond Bogiatto	2015-04-13	2016-08-11	2015-03-05	0	0	0	0	specimen	1
PhysicalObject	2015-02-24	CC0		http://vertnet.org/resources/norms.html	California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Record ID: urn:catalog:CSUC:Mammals:4586. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	http://portal.vertnet.org/o/csuc/mammals?id=urn-catalog-csuc-mammals-4586				CSUC	Mammals		PreservedSpecimen			{"totalLengthInMM":"240", "tailLengthInMM":"55", "hindfootLengthInMM":"37", "earLengthInMM":"10" }	urn:catalog:CSUC:Mammals:4586	4586		M. Ware		female					present	genital bone | skin | skull							Os pres-Skin and Skull											1975-09-13		256	256	1975	9	13	9/13/1975								| USA | CA | Tehema |  |  |  |	North America				United States	US	California	Tehama			USA | CA | Tehema | Junc of Hwy 32 & 36, 13 mi. W of Chester; nearest city: Chester																																																									Spermophilus beldingi oregonus					Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beldingi	oregonus	subspecies			Belding's Ground Squirrel	ICZN			240	total length	0				female		California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf	rbogiatto@csuchico.edu	Raymond Bogiatto	2015-04-13	2016-08-11	2015-03-05	0	0	0	0	specimen	1
PhysicalObject	2015-02-24	CC0		http://vertnet.org/resources/norms.html	California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Record ID: urn:catalog:CSUC:Mammals:5018. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	http://portal.vertnet.org/o/csuc/mammals?id=urn-catalog-csuc-mammals-5018				CSUC	Mammals		PreservedSpecimen			{"totalLengthInMM":"273", "tailLengthInMM":"70", "hindfootLengthInMM":"45", "earLengthInMM":"18" }	urn:catalog:CSUC:Mammals:5018	5018		J. Snodgrass		male					present	skin | skull																		1980-08-06		219	219	1980	8	6	8/6/1980								| USA | CA | Modoc |  |  |  |	North America				United States	US	California	Modoc			USA | CA | Modoc | (T41N; R15E; Sect22) E shore of Patterson Lake, Warner Mts, 9100ft																																																									Spermophilus beldingi oregonus					Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beldingi	oregonus	subspecies			Belding's Ground Squirrel	ICZN			273	total length	0				male		California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf	rbogiatto@csuchico.edu	Raymond Bogiatto	2015-04-13	2016-08-11	2015-03-05	0	0	0	0	specimen	1
PhysicalObject	2015-02-24	CC0		http://vertnet.org/resources/norms.html	California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Record ID: urn:catalog:CSUC:Mammals:5019. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	http://portal.vertnet.org/o/csuc/mammals?id=urn-catalog-csuc-mammals-5019				CSUC	Mammals		PreservedSpecimen			{"totalLengthInMM":"295", "tailLengthInMM":"75", "hindfootLengthInMM":"46", "earLengthInMM":"18" }	urn:catalog:CSUC:Mammals:5019	5019		J. Snodgrass		male					present	skin | skull																		1980-08-06		219	219	1980	8	6	8/6/1980								| USA | CA | Modoc |  |  |  |	North America				United States	US	California	Modoc			USA | CA | Modoc | (T41N; R15E; Sect22) E shore of Patterson Lake, Warner Mts, 9100ft																																																									Spermophilus beldingi oregonus					Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beldingi	oregonus	subspecies			Belding's Ground Squirrel	ICZN			295	total length	0				male		California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf	rbogiatto@csuchico.edu	Raymond Bogiatto	2015-04-13	2016-08-11	2015-03-05	0	0	0	0	specimen	1
PhysicalObject	2015-02-24	CC0		http://vertnet.org/resources/norms.html	California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Record ID: urn:catalog:CSUC:Mammals:5076. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	http://portal.vertnet.org/o/csuc/mammals?id=urn-catalog-csuc-mammals-5076				CSUC	Mammals		PreservedSpecimen			{"totalLengthInMM":"265", "tailLengthInMM":"75", "hindfootLengthInMM":"40", "earLengthInMM":"9" }	urn:catalog:CSUC:Mammals:5076	5076		G. Wilcox		female					present	skin | skull																		1975-09-13		256	256	1975	9	13	9/13/1975								| USA | CA | Tehema |  |  |  |	North America				United States	US	California	Tehama			USA | CA | Tehema | Junc of Hwy 32 & 36																																																									Spermophilus beldingi oregonus					Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Spermophilus		beldingi	oregonus	subspecies			Belding's Ground Squirrel	ICZN			265	total length	0				female		California State University, Chico Vertebrate Museum. CSUC Vertebrate Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=csuc_verts (source published on 2015-04-13)	08dc18e5-e3c0-4f74-b49a-b8274aabe020	e8d23d68-7220-48a2-969a-c37cb8eb04cf	rbogiatto@csuchico.edu	Raymond Bogiatto	2015-04-13	2016-08-11	2015-03-05	0	0	0	0	specimen	1
PhysicalObject	2016-01-07	CC0		http://www.vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: 252127a0-e418-4c79-824b-1c4e6c7cabff. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	http://portal.vertnet.org/o/ism/ism-mammals?id=252127a0-e418-4c79-824b-1c4e6c7cabff	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals	Mammalogy collections of the Illinois State Museum, Springfield Illinois	PreservedSpecimen				252127a0-e418-4c79-824b-1c4e6c7cabff	616968		Brown, L.							present	skin - 1																	B 1551	1976-05-29		150	150	1976	5	29	29 May 1976								NORTH AMERICA | UNITED STATES | CALIFORNIA | MONO |  |  |  |	North America				United States	US	California	Mono		Yosemite National Park	North America | United States | California | Mono																																																									Urocitellus beldingi					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	2016-02-03	2016-07-25	2015-11-25	0	0	0	0	specimen	0
PhysicalObject	2016-01-07	CC0		http://www.vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: 8f272aec-11eb-42ab-80c1-2c5a85149217. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	http://portal.vertnet.org/o/ism/ism-mammals?id=8f272aec-11eb-42ab-80c1-2c5a85149217	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals	Mammalogy collections of the Illinois State Museum, Springfield Illinois	PreservedSpecimen				8f272aec-11eb-42ab-80c1-2c5a85149217	616969		Brown, Kriss							present	skin - 1																	B 1639	1976-07-24		206	206	1976	7	24	24 Jul 1976								NORTH AMERICA | UNITED STATES | CALIFORNIA | MONO |  |  |  |	North America				United States	US	California	Mono		Mono Lake	North America | United States | California | Mono																																																									Urocitellus beldingi					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	2016-02-03	2016-07-25	2015-11-25	0	0	0	0	specimen	0
PhysicalObject	2016-01-07	CC0		http://www.vertnet.org/resources/norms.html	Illinois State Museum. ISM Mammalogy Collection. Record ID: fcc9dca1-bae5-4db2-9fb3-085e86c6deb9. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	http://portal.vertnet.org/o/ism/ism-mammals?id=fcc9dca1-bae5-4db2-9fb3-085e86c6deb9	http://biocol.org/urn:lsid:biocol.org:col:35004			ISM	ISM-Mammals	Mammalogy collections of the Illinois State Museum, Springfield Illinois	PreservedSpecimen				fcc9dca1-bae5-4db2-9fb3-085e86c6deb9	616971									present	skin - 1																	HSL 2	1976-05-29		150	150	1976	5	29	29 May 1976								NORTH AMERICA | UNITED STATES | CALIFORNIA | MONO |  |  |  |	North America				United States	US	California	Mono		0.5 mi E of Yosemite	North America | United States | California | Mono																																																									Urocitellus beldingi					Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Urocitellus	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi		species				ICZN											Illinois State Museum. ISM Mammalogy Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=ism_mammals (source published on 2016-02-03)	07e9980a-a9f6-4a35-9df6-26371459e570	b0e368b3-da4b-45ff-8d24-12ffd422bc38	mjmahoney@museum.state.il.us	Meredith Mahoney	2016-02-03	2016-07-25	2015-11-25	0	0	0	0	specimen	0
PhysicalObject	2014-12-19 13:22:35.0			http://www.vertnet.org/resources/norms.html	University of Alaska Museum. UAM Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/UAM:Mamm:51352?seid=1734077. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2015-10-27)	http://arctos.database.museum/guid/UAM:Mamm:51352	urn:lsid:biocol.org:col:34847	urn:lsid:biocol.org:col:34889		UAM	Mammal specimens		PreservedSpecimen			sex=male ; unformatted measurements=Verbatim weight=298;ToL=266;TaL=59*;HF=44;E=17; ; total length=266 mm; hind foot with claw=44 mm; ear from notch=17 mm	http://arctos.database.museum/guid/UAM:Mamm:51352?seid=1734077	51352		Collector(s): Bruce J. Hayward	1	male						skin; skull; postcranial skeleton; muscle (frozen)						AF=23202; original identifier=BJH 9908	*Check skin tag, may be misread from catalog. Skeleton missing 25 Oct 1999....PWC	http://arctos.database.museum/guid/UAM:Mamm:51352					<i>Urocitellus beldingi</i> (accepted ID) identified by Aren M. Gunderson on 2014-12-19; method: taxonomic revision Remark: Helgen et al. 2009<br><i>Spermophilus beldingi</i> identified by unknown on 2000-09-12; method: legacy					1996-08-08		221	221	1996	08	08	08 Aug 1996								North America, United States, Colorado, Larimer County	North America				United States		Colorado	Larimer County												unknown														unknown				unverified																					A		Aren M. Gunderson	2014-12-19		taxonomic revision	Helgen et al. 2009			Urocitellus beldingi					Animalia; Chordata; Mammalia; Rodentia; Sciuridae; Xerinae; Marmotini;	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		beldingi						ICZN			266	total length	0	298	1		male		University of Alaska Museum. UAM Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_mamm (source published on 2015-10-27)	377be098-626f-4cc2-b4b5-35700050669a	d9699a79-4736-45c2-925c-f4033ac67d52	leolson@alaska.edu	Link Olson	2015-10-27	2016-08-12	no migrator	0	1	0	0	specimen	1
